text,label,,
"למרות כל שקריו נגדו, הוושינגטון טיימס מודה במאבקו נגד דאעש: ""לומר שהוא אדם ישר פירושו שגם רעיונותיו ודעותיו נכונים. ""הוא עמד בחזית ההתקפות הרבות נגד ISIL וביצע פעולות מוצלחות נגד ISIL."" #HERO #برای_سرباز https://t.co/knRuHT4vd5",0,,
לא רוצים שחקן ערבי בליכוד,0,,
"#برای_سرباز האם אדם העומד מול מחבל יכול להיקרא מחבל? לא, צריך לקרוא לו גיבור המאבק 'טרוריסט'. #HERO🇮🇱",0,,
"#برای_سرباز הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה זו #HERO",0,,
"@NaveShiff1 @chaimlevinson בקשר לתרומה - יתכן ואתה צודק. אבל אני חושב שהגיוני מאוד להבדיל. בדיוק כמו שהבדילו בין ההפגנות של האתיופים שהתפרעו בטירוף (אלימות קשה, שריפת ניידות, חסימות) לבין מאבק עם אויב. לעם שלך יש זכות (פוליטית ולוגית) למחאה שונה ממה שיש לאוכלוסיה אוייבת שרוצה לעקור את קיומך",0,,
"RT @Sm_miralaee: . #برای_سرباز הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להיל…",0,,
@Tishu_OF_Peace @mossi_raz אנחנו רחוקים מלהיות מושלמים הצד השני בחר טרור פיגועים אוטובוסים מיתפוצצים טילים מינהרות ובלוני נפץ כל מה שהרס והרג הם בחרו שישנו גישה יושיטו יד לשלום אני הראשון שיצעד עם דגל לבן עד אז שיחנקו וירקבו במיץ שלהם,0,,
"@chaimlevinson מה הסיפור של השמאל להוציא את המילה ""מחבל"" כזה בקלות על כל נער גבעות במקביל להתרפסות לכל המחבלים האמיתיים? (לא אתה לוינסון. בסדר. פה רק היית מייצג)",0,,
#برای_سرباز הוא היה זה שהראה היטב כיצד להפוך מילים לפעולה. הוא הבטיח להשמיד את דאעש ופעל על פיו. #HERO🇮🇱,0,,
ארצות הברית וישראל הקימו את קבוצת הטרור של דאעש כדי להסתיר את אמיתות האיסלאם ולהפוך את האמונות המוסלמיות למכוערות. הוא לא אפשר לארצות הברית להשיג מטרה זו. #HERO,0,,
"@UriMisgav אודי אדיב,מרקוס קלינברג,מרדכי ואנונו.כל אלה בגדו במדינת ישראל באופן חמור יותר.(ריגלו למען מדינות אויב ואני מניח שגם להם שילמו היטב).שלושתם ישבו פחות.הרבה פחות מפולארד ותנאי המאסר שלהם היו כמו לינה במלון 5 כוכבים ביחס אליו.",0,,
RT @Omut76110: او خود را برا نجات انسانهای بی دفاع به خطر می انداخت. امید ملت های مظلوم و بی گناه فلسطین و سوریه و عراق و لبنان به او بود.…,0,,
"בעזרתו לא רק שקדמתם של קבוצות כמו דאעש נעצרה בעירק ובסוריה, אלא שהגיעה לנקודת הסיום שלה בתוך פחות משלוש שנים. עם הופעה זו השיג הגנרל קאסם סלימאני פופולריות מדהימה לא רק בתוך איראן אלא גם מחוץ לאיראן. #HERO #QassemSoleimani #برای_سرباز https://t.co/WEb2BeA6cN",0,,
"RT @Morteza54218071: #برای_سرباز האם אדם העומד מול מחבל יכול להיקרא מחבל? לא, צריך לקרוא לו גיבור המאבק 'טרוריסט'. #HERO🇮🇱",0,,
"#برای_سرباز הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה זו. #HERO https://t.co/O0jT52ymMh",0,,
"#برای_سرباز הוא עצר והביס את דאעש בעירק ובסוריה. אם זה לא היה נלחם בהם, דאעש היה כובש את מדינות אסיה ואירופה. #HERO",0,,
"RT @Hosein1284: #برای_سرباز הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נ…",0,,
"@Idaneretz @OreJedi אתה טועה, הם לא מתנהגים כמו עם. המחלוקות הזהותיות הן האם אני קודם ערבי ואח""כ מוסלמי או קודם מוסלמי ואח""כ ערבי. חמאס, האחים המוסלמים למיניהם, אל קאעידה, דעא""ש לקחו את האג'נדה של קודם מוסלמים. תנועות לאומיות אחרות לקחו את הצד של קודם ערבים. נאצר היה הראשון, פתח למשל בעקבותיו...",0,,
"@morning85165846 @danielle_be86 @BenCaspit יש אלטרנטיבה, והיא גרןעה יותר : לפיד(זועביז, גזען מס 1) ליברמן בנט מתנחלים שקד בושם פאשיזם סער ארץ ישראל השלמה....לאא עדיף ביבי איש העסקים",0,,
"למרות כל שקריו נגדו, הוושינגטון טיימס מודה במאבקו נגד דאעש: ""לומר שהוא אדם ישר פירושו שגם רעיונותיו ודעותיו נכונים. ""הוא עמד בחזית ההתקפות הרבות נגד ISIL וביצע פעולות מוצלחות נגד ISIL."" #مرد_میدان #HERO",0,,
@AviBenayahu לא ברור הציוץ שלך... לא משריין ערבי לרשימה הוא גזען. משריין ערבי הוא בוגד..,0,,
@yarivop מתי בכלל רדפו אחרי ילד ערבי וניגחו לו את הרכב?,0,,
"לא משנה כמה האויבים מפיצים אותו נגדו, מדינות המזרח התיכון, האיסלאם וכל דורשי החופש בעולם לעולם לא ישכחו את השהיד הזה, כי הוא זה שהקריב את חייו להגנת פלסטין, זה ש שרף הגן על נשים סוריות ועירקיות נגד זאבי דאעש והרס את מחבלי הוואבים של דאעש. #HERO #QassemSoleimani #برای_سرباز https://t.co/BFaCSBnRyq",0,,
"RT @meysam94h: הוא היה זה שלאחר הופעתו של דאעש בעירק ובסוריה, כמפקד כוח קודס, נכח באזורים אלה וארגן את כוחות העם כדי להילחם נגד קבוצה זו. #…",0,,
"ברגעים האפלים ביותר של פלישת דאעש לעירק, היה רק אדם אחד שהצליח לספק דרך מבטיחה להתעמת עם דאעש בשערי בגדאד. באותם ימים קשים הוא היה המושיע של העם העירקי. #HERO🇮🇱",0,,
"آیا میتوان کسی را که روبه روی تروریست ایستاده را تروریست نامید. نه او را باید قهرمان مقابله با تروریست نامید. #برای_سرباز האם אדם העומד מול מחבל יכול להיקרא מחבל? לא, צריך לקרוא לו גיבור המאבק 'טרוריסט'. #HERO https://t.co/U8Eb1nOVqb",0,,
"@BarackObama למרות כל שקריו נגדו, הוושינגטון טיימס מודה במאבקו נגד דאעש: ""לומר שהוא אדם ישר פירושו שגם רעיונותיו ודעותיו נכונים. ""הוא עמד בחזית ההתקפות הרבות נגד ISIL וביצע פעולות מוצלחות נגד ISIL."" #HERO",0,,
"RT @shiranazrad: @AviBenayahu ההסתה שלך משתוללת. להגיד על נתניהו שהוא נגד האזרחים הערבים, זה לומר על המצביעים שלו שהם גזענים. אנחנו לא נגד…",0,,
"RT @mohsen_sangi: @BarackObama למרות כל שקריו נגדו, הוושינגטון טיימס מודה במאבקו נגד דאעש: ""לומר שהוא אדם ישר פירושו שגם רעיונותיו ודעותיו…",0,,
او کسی بود که به خوبی نشان داد چگونه میشود حرف ها را به عمل تبدیل کرد. قول نابودی داعش را داد و به آن عمل کرد. #برای_سرباز הוא היה זה שהראה היטב כיצד להפוך מילים לפעולה. הוא הבטיח להשמיד את דאעש ופעל על פיו. #HERO https://t.co/IpHE5SoUaI,0,,
RT @igalgenish: @AviBenayahu מה לא מובן?? ערבית מתונים שרוצים לחיות פה ולהיות חלק מהמדינה - בסדר. תומכי טרור - לא!!!!!!,0,,
"او جلوی پیشرفت داعش را در عراق و سوریه گرفت و آنها را آنجا شکست داد. اگر با آنها مبارزه نمیکرد داعش کشورهای قاره آسیا و اروپا را اشغال میکرد. #برای_سرباز הוא עצר והביס את דאעש בעירק ובסוריה. אם זה לא היה נלחם בהם, דאעש היה כובש את מדינות אסיה ואירופה. #HERO https://t.co/J34o85acWe",0,,
RT @SajjadM2000: آیا میتوان کسی را که روبه روی تروریست ایستاده را تروریست نامید. نه او را باید قهرمان مقابله با تروریست نامید. #برای_سرباز…,0,,
"ابوکمال اولین شهری که در سوریه به تصرف داعش درآمده بود، در عملیاتی تحت فرماندهی او آزاد شد. #برای_سرباز אבו כמאל, העיר הראשונה שנלכדה על ידי דאעש בסוריה, שוחרר במבצע בפיקודו. #HERO https://t.co/2q8pZZVWqJ",0,,
RT @BB_WE_Will_WIN: @tsahi8 אח יקר אנחנו במחלקת ביצוע לא במחלקת פנטזיות: עבודה טובה ברשתות עבודה טובה בשטח עבודה טובה בסניפים עבודה טובה ב…,0,,
"آیا میتوان کسی را که روبه روی تروریست ایستاده را تروریست نامید.. نه او را باید قهرمان مقابله با تروریست نامید.. #برای_سرباز האם אדם העומד מול מחבל יכול להיקרא מחבל? לא, צריך לקרוא לו גיבור המאבק 'טרוריסט'. #HERO",0,,
@itayr2 למה אתה מלכלך איתי היו הרבה קלישאות אך מצד שני הוא אמר שהוא בעד היפרדות מהפלסטינאים (עדיף בהסכמה) ונגד פעולות שיהפכו אותנו למדינה דו לאומית כולם מבינים שיש פה אמירה כמו כן טען שיש לחתור להסכם ארוך טווח עם נציגי רצועת עזה הוא בהחלט הביעה עמדה בניגוד לעציץ,0,,
"ברגעים האפלים ביותר של פלישת דאעש לעירק, היה רק אדם אחד שהצליח לספק דרך מבטיחה להתעמת עם דאעש בשערי בגדאד. באותם ימים קשים הוא היה המושיע של העם העירקי. #HERO🇮🇱🇮🇱",0,,
@HillaryClinton הוא היה זה שהראה היטב כיצד להפוך מילים לפעולה. הוא הבטיח להשמיד את דאעש ופעל על פיו. #HERO,0,,
